id,ACTION
1,6.299594931520674e-13
2,0.9999999999999967
3,0.9999999999999183
4,0.9999999999999165
5,1
6,1
7,0.9999999999831928
8,0.9999999940176485
9,0.9999999999998253
10,0.9999998791606588
11,8.589018035832822e-6
12,0.9033745686126794
13,0.9833398310989768
14,1
15,0.9999921022466163
16,0.9999999996312601
17,0.9440691477279493
18,0.0017583010173029868
19,0.9997852962672636
20,0.9999942156032777
21,0.9999999953629535
22,0.9896055981650738
23,0.9999999721103495
24,0.9999999999958296
25,0.9999999999997842
26,0.9836183187560698
27,0.8622061191740575
28,2.885775451524214e-13
29,0.9999949083241975
30,0.9986446026742342
31,0.9999999884694529
32,0.9966565230404357
33,0.9999915229765273
34,0.9999999968395263
35,0.9999999884694529
36,0.9605927415008289
37,1
38,0.9999999999045079
39,0.342333507559649
40,0.009796814999428912
41,0.9999999999976865
42,0.9999984868828635
43,0.9999999999999343
44,0.9999999718811351
45,0.7527460675580905
46,1
47,0.999915719703803
48,0.9971720617570987
49,0.9999999999750899
50,1
51,0.9999999999999236
52,1
53,0.999999999999934
54,1
55,0.9551506738432497
56,6.299594931520674e-13
57,1
58,1
59,0.9999977969527909
60,0.9998408578655967
61,1
62,0.999999784858138
63,0.9908593179466759
64,0.9998523250990241
65,1
66,0.9999985118416217
67,0.9999992446092074
68,1
69,0.014031966583331971
70,0.002556354380470342
71,0.7670514927209076
72,0.9999145800746251
73,1
74,1
75,0.9999999840466844
76,1
77,1
78,0.0027242934565802545
79,0.9981553109905793
80,0.9999970712009255
81,0.9996240106004453
82,0.9999999999655227
83,1
84,1
85,0.9990924130929576
86,0.525257461349224
87,1
88,0.9999978073567624
89,1
90,0.9999889091695372
91,0.9966565230404357
92,0.9999905001984483
93,1
94,0.0030003465123284788
95,1
96,0.0017521906598644819
97,8.589018035832822e-6
98,0.9999994735796243
99,0.9999985118416217
100,0.9999999935775514
101,0.9999997697963702
102,0.9999999975494975
103,0.19842924018326089
104,0.9984906804000382
105,0.0013270125739809578
106,0.9999999994948099
107,1
108,0.00338493640915509
109,0.9998233102808735
110,0.9999999999998632
111,9.044179773965027e-11
112,0.9999999999999971
113,0.2467891475131866
114,0.999980580029501
115,0.9913069363617857
116,0.9999992307810326
117,0.9999999884694529
118,1
119,0.9999999763854989
120,0.9999970118485222
121,0.9992988301195288
122,0.999999256329042
123,0.9999987640195727
124,1
125,0.9981553109905793
126,0.9999999826908238
127,1
128,0.7280902120969174
129,0.21222591548526887
130,0.9999999999999971
131,1
132,0.999975734523183
133,0.0017583010173029868
134,0.21222591548526887
135,0.9999999999950697
136,0.014031966583331971
137,0.9999999746666774
138,0.999999256329042
139,0.0017521906598644819
140,0.9999999888101937
141,0.9999967869958083
142,0.9999970248476238
143,1
144,0.9999999859213435
145,0.9999999999924798
146,9.96385449914426e-4
147,1
148,0.9959069177767695
149,0.9999999999999998
150,0.9999995746802007
151,1
152,0.9999999999999776
153,0.9999999999852696
154,0.00338493640915509
155,0.9999999996086666
156,0.9999926390251547
157,0.9990924130929576
158,0.9999999999999996
159,0.8967049791372815
160,0.9999999953597838
161,2.3752195846824474e-10
162,0.9999160641515675
163,1
164,0.9999133680630645
165,1
166,0.9999999997869318
167,0.9997680602840026
168,0.9999955642247228
169,0.9998468798568901
170,1
171,1
172,0.9999999999999991
173,0.9999999953128373
174,0.9999649206376738
175,0.9975246564412245
176,0.9999999999999922
177,0.9971720617570987
178,0.9999999847173973
179,1
180,1
181,0.0020448360874158735
182,0.9999999999999971
183,0.9999997636394772
184,0.9836190984899899
185,0.9999999937755624
186,0.9954496945996395
187,0.9999999999999958
188,0.9999999999992106
189,8.371853678640271e-8
190,0.999991321205396
191,1
192,0.0017521906598644819
193,1
194,0.9999999999999998
195,0.9999999999999218
196,0.9999999999999993
197,0.9999652222394317
198,0.9999977497507472
199,0.9999145800746251
200,1.6986871770549862e-7
201,0.9999999971025406
202,1
203,0.9827188638360356
204,0.9999955642247228
205,1
206,0.9999990631938213
207,0.9999132249356675
208,0.19842924018326089
209,0.003063681243113408
210,0.9997942211811558
211,1
212,0.8874841806301291
213,1
214,0.9999991175796397
215,0.999999955863109
216,0.9999912648591163
217,1
218,0.9991607585654283
219,0.9999999917589161
220,0.5889284547601288
221,0.9828498820758391
222,1
223,0.9992988301195288
224,0.9984906804000382
225,0.9998608982952614
226,0.014031966583331971
227,0.9999999999939191
228,0.999999996424024
229,1
230,0.999999998651615
231,0.9999886659452591
232,0.9464435779068481
233,0.185016061411749
234,0.9891498429494167
235,0.9999997809729941
236,0.9999999998986135
237,0.9999999999655227
238,0.9999999746666774
239,8.589018035832822e-6
240,0.9999999884694529
241,1
242,6.299594931520674e-13
243,3.872806087760782e-15
244,0.00338493640915509
245,0.9999931920924424
246,0.9999999967570232
247,0.9999947330510874
248,0.9999980838814018
249,1
250,0.9999999831620713
251,0.9999999919293622
252,0.9997559698069519
253,1
254,0.999999999999994
255,1
256,0.9999977969527909
257,1
258,0.0017521906598644819
259,0.9999998419179271
260,1
261,0.9999999999924798
262,0.9999999999311884
263,1
264,1
265,1
266,0.19842924018326089
267,0.9999999884694529
268,0.9997524989064039
269,1
270,0.9999999947716438
271,0.9999999999999998
272,0.9999982699374108
273,0.9999999487376283
274,0.9999999920713322
275,0.999991321205396
276,0.9999999999999254
277,0.9999999999996279
278,1
279,0.9999970248476238
280,0.00338493640915509
281,1
282,0.9999999919599095
283,1
284,0.9999999998615738
285,0.9999652222394317
286,0.9999223516790786
287,1
288,0.9998253597788936
289,0.9997928831235535
290,1
291,0.15580048817592834
292,0.9999977070292011
293,1
294,0.9999981772642
295,0.9996908878351469
296,0.0030003465123284788
297,1.1600264166556669e-10
298,0.9996908878351469
299,8.589018035832822e-6
300,0.9999985118416217
301,0.9999999999165705
302,0.9999999975494975
303,0.9999901901996443
304,0.0017583010173029868
305,0.9999999888101937
306,0.999999955863109
307,0.9990924130929576
308,1
309,1
310,1
311,1
312,0.999999999999525
313,0.9999999999655227
314,0.9999999648948065
315,1
316,1
317,0.9998606600623495
318,0.9999998866862947
319,1
320,0.9999999999998546
321,1
322,8.589018035832822e-6
323,1
324,1
325,0.999779177197025
326,0.999991291792135
327,0.9999999985893693
328,0.9999998535624385
329,0.9876604706403742
330,0.9999999999621347
331,0.9999999999998532
332,0.9999999935775514
333,1
334,0.9999999993373363
335,1
336,0.19842924018326089
337,0.9999999987904606
338,0.9999999977348151
339,0.9999999999935196
340,0.21222591548526887
341,0.9999999934667358
342,1
343,1.8368487330289784e-24
344,0.9999999387325613
345,0.9999999950822078
346,0.9076838966526414
347,0.9994894601558809
348,1
349,1
350,0.9999985118416217
351,1
352,0.9999845402183978
353,0.9999995238519472
354,1.634590563264257e-12
355,0.9999999999979605
356,0.9976755529140551
357,0.00338493640915509
358,0.991170874325956
359,0.9999999746666774
360,0.012345279907033572
361,1
362,0.9999999394135427
363,0.9977935366565146
364,2.3602812271556336e-13
365,0.9851593766908882
366,0.9999652222394317
367,0.9968249380410898
368,1
369,0.0017583010173029868
370,0.999999999656551
371,1
372,0.9999652222394317
373,0.9999999999168763
374,0.9980761517245841
375,0.9999998892896549
376,0.9999999999945999
377,1.1013559138468382e-18
378,0.9999999999996065
379,0.9999999999999862
380,0.0017583010173029868
381,0.9048815035068868
382,0.9971720617570987
383,0.9999999997657092
384,0.9998408578655967
385,0.9948507584141527
386,0.9999616035475654
387,1
388,0.999995981349716
389,0.16625685892575354
390,1
391,0.99913227112259
392,0.9999999927986447
393,0.3635653295029021
394,1
395,5.992999930159041e-5
396,0.9999999999999978
397,0.9999999999924798
398,0.9999999980091627
399,0.9999959869866414
400,0.9999999999165705
401,0.9999999998652067
402,1
403,0.9999999998251945
404,0.999999999999986
405,1
406,0.020342987691660767
407,1.0495759471506639e-10
408,0.9999616035475654
409,1
410,1
411,1
412,0.0017583010173029868
413,0.9999481478473631
414,0.9897314614331242
415,1
416,0.030800910362214332
417,0.9999999999999998
418,4.660018280610438e-6
419,0.9999999958433239
420,0.9999999993292914
421,0.9999925411065762
422,1
423,0.99999976298127
424,0.8406671215891696
425,0.9648857354085142
426,0.9999999999924798
427,0.9999999977576521
428,0.995305822002158
429,0.99990545773556
430,0.9999999999999658
431,0.9999999975494975
432,0.9999897410643351
433,0.19842924018326089
434,8.589018035832822e-6
435,1
436,1
437,0.9992850028528937
438,0.9999604193133418
439,0.9287463131381527
440,0.0027242934565802545
441,0.9999999999900457
442,1
443,0.9178342072772068
444,0.9999999999998532
445,2.7322023796331e-7
446,0.9999999997309452
447,0.6056182090326954
448,0.9999999999999714
449,1
450,0.9999995498245288
451,0.1283045115379661
452,0.9996667705175828
453,0.9999999999998648
454,0.9999999948838334
455,0.9999822369912275
456,0.9999145800746251
457,0.9999999999999973
458,0.9999998576003745
459,1
460,0.9999698510447794
461,0.9998862273598605
462,1
463,0.9999990151707956
464,0.9999977969527909
465,1
466,0.99999847290618
467,1.2843706372933235e-5
468,1
469,0.9999955969632283
470,0.9999999999996065
471,0.9999999999459699
472,0.9999962461705808
473,0.9999999998651168
474,1
475,0.9999999016500164
476,0.9968542636976457
477,0.9999999211503108
478,0.9999869127060473
479,1
480,1
481,0.9999999999999869
482,0.9999975477858871
483,0.999991321205396
484,1
485,1
486,0.9999955642247228
487,0.21222591548526887
488,0.9999999999979572
489,0.9999999859213435
490,0.9999955642247228
491,1
492,0.9999999999311884
493,8.201986144800984e-4
494,1
495,0.9999999999991718
496,1
497,1
498,0.9999996737979024
499,0.9999999999944329
500,0.9999801324763166
501,0.9999999930746473
502,0.999999999652047
503,0.8105048292569391
504,1
505,0.9999977497507472
506,0.999991321205396
507,0.9999999999984865
508,0.9990924130929576
509,0.9999999978919665
510,5.97577340748688e-13
511,0.9998862273598605
512,0.9999999999517317
513,1
514,8.589018035832822e-6
515,1
516,1
517,1
518,1
519,1
520,4.426227963589628e-5
521,0.9999998417402278
522,9.776994966181577e-5
523,0.9959063716064694
524,0.8690745140198526
525,0.9999999770630293
526,8.413182524181298e-18
527,0.9999999994391966
528,0.9999997337678519
529,1
530,0.9999942674640219
