id,ACTION
1,0.6857225596904755
2,0.9805000759661198
3,0.9950422262772918
4,0.9976528289262205
5,0.9968378995545208
6,0.9925624737516046
7,0.9557267688214779
8,0.9991994946612976
9,0.34440892934799194
10,0.9904124923050404
11,0.9869370860978961
12,0.9568731002509594
13,0.998591750045307
14,0.039170026779174805
15,0.9291144981980324
16,0.953047152608633
17,0.0166015625
18,0.46602219343185425
19,0.9993051073979586
20,0.9992525880225003
21,0.9941576970741153
22,0.9573596008121967
23,0.997970883268863
24,0.9609382301568985
25,0.9979598987847567
26,0.8056080937385559
27,0.9701486118137836
28,0.9840412680059671
29,0.9848529063165188
30,0.5208264291286469
31,0.9885456012561917
32,0.990446088835597
33,0.9894542545080185
34,0.9935265691019595
35,0.9876395091414452
36,0.9868341172114015
37,0.9727197773754597
38,0.9953715121373534
39,0.9884416768327355
40,0.7885672003030777
41,0.14013570547103882
42,0.9974442992825061
43,0.9924254226498306
44,0.9982354446547106
45,0.9990404971758835
46,0.9732681158930063
47,0.998671452049166
48,0.9980651735095307
49,0.9992217775434256
50,0.9793474599719048
51,0.8927279189229012
52,0.9880564035847783
53,0.9325941503047943
54,0.9970026316586882
55,0.9990366101264954
56,0.988041584379971
57,0.9651142805814743
58,0.9959181072190404
59,0.9956151265650988
60,0.996974186738953
61,0.9989970710594207
62,0.9732927139848471
63,0.9689052328467369
64,0.9970620439853519
65,0.9956907453015447
66,0.9912470523267984
67,0.996348939370364
68,0.9990548196365125
69,0.9923725593835115
70,0.06751000881195068
71,0.9983765159267932
72,0.9909729706123471
73,0.9984405243303627
74,0.990476286970079
75,0.992853777948767
76,0.9917042562738061
77,0.9967555881012231
78,0.927419550716877
79,0.13849735260009766
80,0.9986256163101643
81,0.9989184666192159
82,0.9969036916736513
83,0.991069289855659
84,0.9981408999301493
85,0.9811524152755737
86,0.9531719572842121
87,0.9982519855257124
88,0.9979495170991868
89,0.9976879742462188
90,0.5166164040565491
91,0.9927100390195847
92,0.03874039649963379
93,0.999197521887254
94,0.9963594204746187
95,0.995063345413655
96,0.9979823711328208
97,0.22979015111923218
98,0.9914864879101515
99,0.995814782101661
100,0.9994613280869089
101,0.978653846308589
102,0.978665279224515
103,0.9963859997224063
104,0.9669891819357872
105,0.432214617729187
106,0.9878113344311714
107,0.9930907264351845
108,0.9958667894825339
109,0.9927400923334062
110,0.9755362253636122
111,0.4592520594596863
112,0.9970932055730373
113,0.9751404002308846
114,0.9981260643107817
115,0.9847002346068621
116,0.8403135389089584
117,0.5717270970344543
118,0.9965411701705307
119,0.9991167159751058
120,0.9927847762592137
121,0.7491284012794495
122,0.9993205460486934
123,0.9276903867721558
124,0.9989460010547191
125,0.9939237190410495
126,0.5455864369869232
127,0.897831991314888
128,0.8922452107071877
129,0.991381217725575
130,0.9983142863493413
131,0.9949716981500387
132,0.9992468064883724
133,0.9961205371655524
134,0.3686397075653076
135,0.998660383396782
136,0.9942944226786494
137,0.9894731342792511
138,0.9226146936416626
139,0.9855172401294112
140,0.9951359163969755
141,0.9584098756313324
142,0.9890349013730884
143,0.9973702989518642
144,0.9978709158021957
145,0.998429546598345
146,0.5684953331947327
147,0.1616169810295105
148,0.2359979748725891
149,0.9988032055553049
150,0.996803140733391
151,0.9989460010547191
152,0.2667973041534424
153,0.9977296565193683
154,0.964358277618885
155,0.9952328270301223
156,0.9809970948845148
157,0.9834569878876209
158,0.9848635224625468
159,0.9878424182534218
160,0.9850711077451706
161,0.9758485648781061
162,0.9959181072190404
163,0.9979575374163687
164,0.9958667894825339
165,0.9970787039492279
166,0.9976441885810345
167,0.8347390741109848
168,0.9973560320213437
169,0.9982684819260612
170,0.9685196839272976
171,0.9982064863434061
172,0.9980123268906027
173,0.8579498529434204
174,0.9985013223486021
175,0.9974920651875436
176,0.98720508441329
177,0.9383571892976761
178,0.991547105833888
179,0.9949477184563875
180,0.8005838692188263
181,0.10069406032562256
182,0.9963071628008038
183,0.740899533033371
184,0.9865873893722892
185,0.9979339900892228
186,0.7712780982255936
187,0.9992876778705977
188,0.9881314160302281
189,0.06755119562149048
190,0.9926379770040512
191,0.9991389307542704
192,0.9979823711328208
193,0.9967885888181627
194,0.9994316429947503
195,0.9764743186533451
196,0.9964342110324651
197,0.9984781929524615
198,0.9463016912341118
199,0.9989768903469667
200,0.35300105810165405
201,0.9992060632212088
202,0.9992389744729735
203,0.9616911448538303
204,0.9713909942656755
205,0.9993850133614615
206,0.9922432596795261
207,0.9880564035847783
208,0.9973438095767051
209,0.43999022245407104
210,0.6854388415813446
211,0.6360662281513214
212,0.9910282799974084
213,0.9943435420282185
214,0.9825614299625158
215,0.9958922970108688
216,0.7985978424549103
217,0.5739330947399139
218,0.9990664781071246
219,0.9991017641150393
220,0.8608066141605377
221,0.017272651195526123
222,0.9960859981365502
223,0.996545048430562
224,0.9975313595496118
225,0.4910566210746765
226,0.5598891973495483
227,0.9895527455955744
228,0.9902666443958879
229,0.9951715068891644
230,0.9832807537168264
231,0.9961400518659502
232,0.9908845974132419
233,0.9694193433970213
234,0.03335648775100708
235,0.9740870371460915
236,0.9804505445063114
237,0.8307340443134308
238,0.792342483997345
239,0.9208245351910591
240,0.9940481693483889
241,0.9702960923314095
242,0.12401705980300903
243,0.18059301376342773
244,0.9932019920088351
245,0.9482165314257145
246,0.9968850505538285
247,0.9889388978481293
248,0.9951210645958781
249,0.9816122092306614
250,0.9880564035847783
251,0.996223388472572
252,0.945457611232996
253,0.9992776398430578
254,0.9970026316586882
255,0.9971283145714551
256,0.9881466617807746
257,0.9987029929179698
258,0.8574805110692978
259,0.9407814629375935
260,0.9965720891486853
261,0.9138473197817802
262,0.99897998617962
263,0.9963525992352515
264,0.9986575659131631
265,0.9607359357178211
266,0.9973438095767051
267,0.0885893702507019
268,0.999072237580549
269,0.7702903747558594
270,0.9906003708019853
271,0.9639888219535351
272,0.9988865879131481
273,0.4938448667526245
274,0.05864959955215454
275,0.9991167159751058
276,0.9622219502925873
277,0.9757871348410845
278,0.9993880006368272
279,0.9470061436295509
280,0.13965719938278198
281,0.9988585665123537
282,0.9892522459849715
283,0.17477494478225708
284,0.9700834508985281
285,0.999072237580549
286,0.9914762256667018
287,0.9990031449124217
288,0.9988220182713121
289,0.9968456893693656
290,0.9519093967974186
291,0.045241355895996094
292,0.1259852647781372
293,0.9973200417589396
294,0.9850107943639159
295,0.9675149731338024
296,0.43568605184555054
297,0.08603852987289429
298,0.8324423134326935
299,0.20435500144958496
300,0.9981354759074748
301,0.5412353575229645
302,0.9986566073494032
303,0.7693362981081009
304,0.6222562789916992
305,0.9919056612998247
306,0.9971201324369758
307,0.9811524152755737
308,0.9990739544155076
309,0.9790097251534462
310,0.9943028730340302
311,0.9991063492489047
312,0.9943656786344945
313,0.9963859997224063
314,0.9995780564204324
315,0.982396649196744
316,0.9987653391435742
317,0.4733315706253052
318,0.9936498953029513
319,0.03322821855545044
320,0.9873920446261764
321,0.9941963208839297
322,0.3692673444747925
323,0.9986904286779463
324,0.938594676554203
325,0.7185838222503662
326,0.8539158701896667
327,0.9984035840025172
328,0.9944901955313981
329,0.9993955969111994
330,0.9866060856729746
331,0.9992876778705977
332,0.997322132345289
333,0.967056680470705
334,0.9785868879407644
335,0.9915394652634859
336,0.9242393895983696
337,0.9952885406091809
338,0.9960099090822041
339,0.9978788867592812
340,0.999119283456821
341,0.9796344097703695
342,0.9330691173672676
343,0.985424354672432
344,0.9987774639157578
345,0.9986024342942983
346,0.9975613609421998
347,0.9950835746712983
348,0.9843939682468772
349,0.9968896864447743
350,0.4954060912132263
351,0.9608901552855968
352,0.9990739544155076
353,0.9839958250522614
354,0.5318756699562073
355,0.9279951006174088
356,0.9981547471834347
357,0.9930892372503877
358,0.9995785990904551
359,0.8077163100242615
360,0.0354233980178833
361,0.3866117596626282
362,0.7352917194366455
363,0.7832778543233871
364,0.9428265020251274
365,0.9970649143215269
366,0.9993849696475081
367,0.9985533648869023
368,0.9973236613441259
369,0.9939198992215097
370,0.9963805642910302
371,0.9664156399667263
372,0.9984781929524615
373,0.20138931274414062
374,0.26691770553588867
375,0.9898581299930811
376,0.9939796519465744
377,0.7961691468954086
378,0.9992985164863057
379,0.9976840366143733
380,0.7907311320304871
381,0.9892897792160511
382,0.9980651735095307
383,0.9926450401544571
384,0.9950680090114474
385,0.9942884468473494
386,0.9850428216159344
387,0.08556020259857178
388,0.9949505655094981
389,0.9985408846987411
390,0.9985155455069616
391,0.6107498705387115
392,0.9970560218207538
393,0.9921640809625387
394,0.9894921351224184
395,0.9962371790315956
396,0.9775346387177706
397,0.9989704031031579
398,0.7439164221286774
399,0.9993205460486934
400,0.9967442606575787
401,0.9935515425167978
402,0.9955306928604841
403,0.9153568521142006
404,0.9359134063124657
405,0.8777015954256058
406,0.9991116797900759
407,0.5453198850154877
408,0.9981924036983401
409,0.9694246351718903
410,0.9996949612395838
411,0.9940772606059909
412,0.947154588997364
413,0.9826244823634624
414,0.999590889463434
415,0.9950422262772918
416,0.7357030808925629
417,0.9987334933830425
418,0.9960838262923062
419,0.979454442858696
420,0.9969010723289102
421,0.9947184002958238
422,0.996194030623883
423,0.9984234449220821
424,0.9809011444449425
425,0.999183492618613
426,0.9297256767749786
427,0.9903619699180126
428,0.9983973518246785
429,0.9610382691025734
430,0.9960793112404644
431,0.9961516219191253
432,0.9947932930663228
433,0.9906303063035011
434,0.9961040024645627
435,0.7089434564113617
436,0.9951439676806331
437,0.9994803160661831
438,0.05265897512435913
439,0.9894409254193306
440,0.0831262469291687
441,0.9883886585012078
442,0.9990728363627568
443,0.9983765159267932
444,0.998561208602041
445,0.8867935091257095
446,0.9954639072529972
447,0.9920521276071668
448,0.9899512035772204
449,0.9812077637761831
450,0.934182733297348
451,0.9124884381890297
452,0.9951085285283625
453,0.9966711758170277
454,0.9810064565390348
455,0.9825885742902756
456,0.9958045645616949
457,0.9993609234225005
458,0.9965605058241636
459,0.9986487491987646
460,0.3548513650894165
461,0.6831697523593903
462,0.969597440212965
463,0.9976222722325474
464,0.9953067158348858
465,0.9485469870269299
466,0.9939049603417516
467,0.30736643075942993
468,0.9982550290878862
469,0.9966941701713949
470,0.9661921821534634
471,0.9973303123842925
472,0.997541771735996
473,0.9979296184610575
474,0.8981420248746872
475,0.9126795828342438
476,0.5257473289966583
477,0.9954387536272407
478,0.9430539906024933
479,0.9970157442148775
480,0.9995992164476775
481,0.9990237961756065
482,0.9408674091100693
483,0.9991167159751058
484,0.40317171812057495
485,0.8562740236520767
486,0.18031716346740723
487,0.995377354323864
