id,ACTION
1,0.9336886367472816
2,0.9465123737160335
3,0.9489657593931274
4,0.9420984752606428
5,0.952052407003604
6,0.9493104471725825
7,0.9396499026075442
8,0.9580336553185074
9,0.934460538491881
10,0.9417973163473986
11,0.9465469587776854
12,0.9407934491897195
13,0.9467502798773062
14,0.9249127310702121
15,0.9415096709475662
16,0.9450333980351012
17,0.9260525058541159
18,0.9344261921450211
19,0.952759349159845
20,0.9518433988461371
21,0.9535305934163065
22,0.9435018272065117
23,0.9468691917983943
24,0.9414116814560753
25,0.9513472483227897
26,0.9381904994719846
27,0.9466770753061313
28,0.9429613133233167
29,0.9468810094252492
30,0.9364157547706587
31,0.9482318068834741
32,0.9439698266375556
33,0.9475002789774292
34,0.9490650122694898
35,0.9472506879179137
36,0.9512304279301758
37,0.942932746217046
38,0.9533894438216965
39,0.945109724668181
40,0.9385849269306987
41,0.9292613192168508
42,0.9488017626942009
43,0.9454701443836148
44,0.9486928991484072
45,0.9490288875790142
46,0.9431155773423032
47,0.9535780807684672
48,0.9465479055168636
49,0.9585531418625617
50,0.9470439715660166
51,0.9406833925395993
52,0.948597338089552
53,0.9422604874492975
54,0.9518905149101243
55,0.9511097126422525
56,0.9447882133518597
57,0.9439292449335708
58,0.9522189712188859
59,0.9496901772618647
60,0.9511601616172043
61,0.9481238093139964
62,0.9521155715661503
63,0.9463650040398435
64,0.9517817662424213
65,0.9532579962772161
66,0.945376991113664
67,0.9414321036869817
68,0.9539606672252434
69,0.9448131331323908
70,0.924621664133898
71,0.9434671519534045
72,0.9472575135358088
73,0.9515200231979231
74,0.951854009512888
75,0.946921093932853
76,0.9490321981738572
77,0.9511962601718101
78,0.9375608776357743
79,0.929607596270707
80,0.9501153792685452
81,0.9539513768539103
82,0.9496299317150142
83,0.9462450813646993
84,0.9486893281391234
85,0.9450072244355352
86,0.9414655870480761
87,0.9431016947877171
88,0.9493373754194352
89,0.9467485683787643
90,0.9384788073935314
91,0.9430786781038002
92,0.9307964564935453
93,0.9509028931331825
94,0.9448322249390347
95,0.9467548995521249
96,0.9504606039566866
97,0.9288505955454539
98,0.9484758585341907
99,0.9465490903663195
100,0.9509735327713382
101,0.9426129637958243
102,0.9320366936345285
103,0.947866077355972
104,0.9423175644096855
105,0.9335648372121085
106,0.9490861404178684
107,0.9506533950309504
108,0.945906932825433
109,0.9503514217336521
110,0.9466364143688016
111,0.9348183494647929
112,0.9458625267374633
113,0.942980114150527
114,0.9509172991652648
115,0.9480647115651563
116,0.942600671252027
117,0.9378053426658276
118,0.9482631812425024
119,0.9550574414647287
120,0.9472638291263463
121,0.9402731748254556
122,0.9494755409268474
123,0.939706771065361
124,0.951481918482901
125,0.9470495678553298
126,0.9341853111697818
127,0.9315618686202516
128,0.9371622653596512
129,0.9423597869238441
130,0.9460649839136929
131,0.9503038720942387
132,0.9521293461785487
133,0.9466102147122591
134,0.9348642328623884
135,0.9501927608755053
136,0.9450537963795376
137,0.949600460790514
138,0.9390245684425983
139,0.9434145638081979
140,0.9531103184955071
141,0.9487271183828313
142,0.9486494306456889
143,0.9497135423612193
144,0.9484818075905025
145,0.9522542959451964
146,0.9309274387721408
147,0.9244686565817275
148,0.9319145583790054
149,0.9532714374822214
150,0.9453418253751161
151,0.9526420290294891
152,0.9358559649801895
153,0.9484049393411865
154,0.9416085994274405
155,0.9457434052355757
156,0.9414655622454625
157,0.9467242543198067
158,0.9492855019006928
159,0.9446755667651037
160,0.9408700711872584
161,0.9339161141092445
162,0.9506380686787211
163,0.9520889655874663
164,0.9461076792175516
165,0.9501460131757941
166,0.9551211720742582
167,0.9378586054317367
168,0.9480277596296993
169,0.9457156696215074
170,0.9487708862789397
